,submission_date,state,tot_cases,conf_cases,prob_cases,new_case,pnew_case,tot_death,conf_death,prob_death,new_death,pnew_death,created_at,consent_cases,consent_deaths
12610,12/17/2020,NJ,419330,,,4255,0.0,18080,16172.0,1908.0,77,0.0,12/18/2020 02:45:01 PM,Not agree,Agree
12611,02/09/2020,MI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12612,05/29/2020,PR,3647,1293.0,2354.0,161,148.0,132,62.0,70.0,1,0.0,05/30/2020 03:47:59 PM,Agree,Agree
12613,06/16/2020,OH,42010,38911.0,3099.0,434,59.0,2597,2362.0,235.0,24,4.0,06/17/2020 03:06:04 PM,Agree,Agree
12614,06/13/2020,AL,25368,24988.0,380.0,1658,3.0,774,769.0,5.0,5,0.0,06/14/2020 02:19:43 PM,Agree,Agree
12615,08/10/2020,ID,25100,23525.0,1575.0,429,27.0,239,214.0,25.0,2,0.0,08/11/2020 02:16:27 PM,Agree,Agree
12616,03/17/2020,VA,68,,,1,,2,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12617,02/12/2020,NYC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12618,12/20/2020,NM,129993,,,1063,0.0,2171,,,16,0.0,12/21/2020 02:39:53 PM,,Not agree
12619,05/23/2020,MI,54365,54365.0,0.0,452,0.0,5223,5223.0,0.0,65,0.0,05/24/2020 02:15:55 PM,Agree,Agree
12620,04/23/2020,KY,3481,3481.0,0.0,108,0.0,191,191.0,0.0,6,0.0,05/25/2020 03:38:40 PM,Agree,Agree
12621,07/08/2020,MI,74551,67237.0,7314.0,651,41.0,6262,6015.0,247.0,11,1.0,07/09/2020 03:14:15 PM,Agree,Agree
12622,08/11/2020,AR,50411,,,383,0.0,566,,,11,0.0,08/12/2020 01:50:14 PM,Not agree,Not agree
12623,09/25/2020,NYC,243123,237628.0,5495.0,438,37.0,23795,19167.0,4628.0,3,1.0,09/26/2020 01:46:07 PM,Agree,Agree
12624,10/10/2020,OH,167458,157764.0,9694.0,1356,72.0,4997,4689.0,308.0,3,0.0,10/11/2020 01:47:22 PM,Agree,Agree
12625,11/05/2020,IL,453750,447491.0,6259.0,9935,0.0,10313,10030.0,283.0,97,0.0,11/06/2020 03:33:41 PM,Agree,Agree
12626,03/12/2020,ID,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12627,07/26/2020,MN,51803,,,1512,0.0,1616,1576.0,40.0,5,0.0,07/27/2020 02:16:42 PM,,Agree
12628,11/15/2020,ID,82245,70435.0,11810.0,928,50.0,759,700.0,59.0,0,0.0,11/16/2020 06:40:02 PM,Agree,Agree
12629,11/21/2020,MN,262952,,,6252,394.0,3257,3141.0,116.0,51,3.0,11/22/2020 03:02:23 PM,,Agree
12630,04/25/2020,NJ,105523,,,3327,0.0,5863,5863.0,0.0,246,0.0,05/25/2020 03:38:40 PM,Not agree,Agree
12631,09/25/2020,CT,56587,54216.0,2371.0,115,12.0,4501,3604.0,897.0,2,1.0,09/26/2020 01:46:07 PM,Agree,Agree
12632,02/12/2020,TX,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
12633,12/12/2020,KY,220660,180633.0,40027.0,3540,954.0,2192,2067.0,125.0,24,9.0,12/13/2020 02:31:19 PM,Agree,Agree
12634,07/20/2020,ND,5207,5207.0,0.0,81,0.0,94,,,1,0.0,07/21/2020 02:50:17 PM,Agree,Not agree
12635,02/22/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
12636,03/28/2020,ND,94,,,26,,1,,,0,,03/28/2020 04:22:39 PM,Agree,Not agree
12637,07/12/2020,NM,15028,,,255,0.0,545,,,2,1.0,07/13/2020 03:19:34 PM,,Not agree
12638,04/07/2020,IA,1048,,,102,,26,,,1,,04/07/2020 04:22:39 PM,Not agree,Not agree
12639,01/25/2020,MI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12640,11/21/2020,MI,329021,302705.0,26316.0,7840,312.0,8875,8478.0,397.0,101,0.0,11/22/2020 03:02:23 PM,Agree,Agree
12641,12/04/2020,NJ,356662,,,5663,0.0,17255,15419.0,1836.0,46,0.0,12/05/2020 02:29:17 PM,Not agree,Agree
12642,03/24/2020,IL,1535,,,250,,16,,,4,,03/26/2020 04:22:39 PM,Agree,Agree
12643,03/18/2020,IL,288,,,128,,1,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12644,10/27/2020,AR,107679,,,952,301.0,1857,,,24,4.0,10/28/2020 01:52:28 PM,Not agree,Not agree
12645,06/23/2020,AZ,58179,57799.0,380.0,3593,8.0,1384,1291.0,93.0,42,2.0,06/24/2020 03:03:27 PM,Agree,Agree
12646,08/08/2020,AR,48811,,,772,0.0,535,,,14,0.0,08/09/2020 02:03:10 PM,Not agree,Not agree
12647,07/13/2020,OK,20401,20245.0,156.0,467,11.0,424,424.0,0.0,-17,0.0,07/14/2020 03:13:07 PM,Agree,Agree
12648,06/26/2020,WY,1368,1079.0,289.0,42,15.0,20,20.0,0.0,0,0.0,06/27/2020 05:51:58 PM,Agree,Agree
12649,11/18/2020,NYC,290788,275006.0,15782.0,1770,305.0,24167,19505.0,4662.0,18,-8.0,11/19/2020 03:01:36 PM,Agree,Agree
12650,10/26/2020,PA,195695,187176.0,8519.0,1407,97.0,8673,,,7,6.0,10/27/2020 01:47:53 PM,Agree,Not agree
12651,12/09/2020,ID,116203,97450.0,18753.0,2298,391.0,1103,1006.0,97.0,29,5.0,12/10/2020 02:50:16 PM,Agree,Agree
12652,02/01/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12653,05/21/2020,CT,39208,37189.0,2019.0,191,39.0,3582,2777.0,805.0,53,6.0,05/22/2020 03:31:45 PM,Agree,Agree
12654,04/11/2020,OH,6250,,,372,,247,,,16,,04/10/2020 04:22:39 PM,Agree,Agree
12655,06/22/2020,SC,25701,25666.0,35.0,1008,3.0,659,659.0,0.0,6,0.0,06/23/2020 02:28:19 PM,Agree,Agree
12656,10/26/2020,PR,63497,32461.0,31036.0,362,99.0,808,616.0,192.0,4,0.0,10/27/2020 01:47:53 PM,Agree,Agree
12657,08/20/2020,PA,126940,123364.0,3576.0,791,32.0,7523,,,0,-6.0,08/21/2020 02:27:34 PM,Agree,Not agree
12658,03/07/2020,NV,2,,,1,,0,,,0,,03/26/2020 04:22:39 PM,,
12659,09/02/2020,WV,10642,10453.0,189.0,135,3.0,230,,,8,0.0,09/03/2020 02:18:16 PM,Agree,Not agree
12660,09/13/2020,OK,76339,69354.0,6985.0,1612,0.0,905,905.0,0.0,6,0.0,09/14/2020 02:01:21 PM,Agree,Agree
12661,07/30/2020,MI,89781,80887.0,8894.0,807,92.0,6443,6191.0,252.0,21,2.0,07/31/2020 02:35:06 PM,Agree,Agree
12662,05/14/2020,MA,82182,82182.0,0.0,1685,0.0,5649,167.0,5482.0,334,5482.0,05/15/2020 04:11:22 PM,Agree,Agree
12663,09/22/2020,NV,76500,,,261,-1.0,1591,,,18,3.0,09/23/2020 01:51:22 PM,,
12664,07/12/2020,ID,10902,10163.0,739.0,397,9.0,102,82.0,20.0,0,0.0,07/13/2020 03:19:34 PM,Agree,Agree
12665,01/29/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12666,06/26/2020,OK,11975,11955.0,20.0,27,20.0,390,390.0,0.0,15,0.0,06/27/2020 05:51:58 PM,Agree,Agree
12667,10/11/2020,TN,214717,204848.0,9869.0,2068,176.0,2767,2642.0,125.0,9,1.0,10/12/2020 02:07:08 PM,Agree,Agree
12668,08/11/2020,NY,193660,,,393,0.0,8885,,,5,0.0,08/12/2020 01:50:14 PM,Not agree,Not agree
12669,05/05/2020,MS,8422,8401.0,21.0,215,21.0,374,374.0,0.0,32,0.0,05/06/2020 04:23:08 PM,Agree,Agree
12670,07/01/2020,IN,45952,,,358,0.0,2650,2456.0,194.0,10,2.0,07/02/2020 03:10:03 PM,Not agree,Agree
12671,03/02/2020,ID,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12672,06/19/2020,NV,12515,,,421,11.0,499,,,6,3.0,06/20/2020 02:15:45 PM,,
12673,05/07/2020,MN,10088,,,1509,0.0,534,534.0,0.0,49,0.0,05/08/2020 09:26:08 PM,,Agree
12674,05/23/2020,OK,5543,5536.0,7.0,40,0.0,305,305.0,0.0,5,0.0,05/24/2020 02:15:55 PM,Agree,Agree
12675,03/11/2020,MS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12676,01/25/2020,OK,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12677,04/14/2020,RMI,0,,,0,,0,,,0,,04/13/2020 04:22:39 PM,Agree,Agree
12678,08/10/2020,OK,47067,43960.0,3107.0,415,16.0,605,605.0,0.0,2,0.0,08/11/2020 02:16:27 PM,Agree,Agree
12679,06/13/2020,TN,29541,29340.0,201.0,415,-1.0,472,451.0,21.0,4,0.0,06/14/2020 02:19:43 PM,Agree,Agree
12680,04/21/2020,OH,13725,13250.0,475.0,806,72.0,557,538.0,19.0,48,1.0,04/21/2020 04:22:39 PM,Agree,Agree
12681,09/05/2020,KY,51677,46846.0,4831.0,0,0.0,987,978.0,9.0,0,0.0,09/06/2020 02:09:04 PM,Agree,Agree
12682,11/16/2020,AL,219232,184645.0,34587.0,1410,256.0,3249,3001.0,248.0,1,0.0,11/17/2020 02:52:47 PM,Agree,Agree
12683,09/21/2020,OK,86142,77908.0,8234.0,1101,0.0,961,948.0,13.0,2,0.0,09/22/2020 01:51:57 PM,Agree,Agree
12684,10/04/2020,OK,97580,86863.0,10717.0,571,30.0,1058,1039.0,19.0,1,0.0,10/05/2020 01:49:47 PM,Agree,Agree
12685,08/20/2020,OK,54993,50660.0,4333.0,861,115.0,709,709.0,0.0,10,0.0,08/21/2020 02:27:34 PM,Agree,Agree
12686,04/23/2020,IL,36934,36934.0,0.0,1826,0.0,1688,1688.0,0.0,123,0.0,05/25/2020 03:38:40 PM,Agree,Agree
12687,02/02/2020,MN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,Agree
12688,08/11/2020,MD,97384,,,541,0.0,3612,3474.0,138.0,8,1.0,08/12/2020 01:50:14 PM,,Agree
12689,02/05/2020,CA,6,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
12690,09/13/2020,NJ,196634,,,297,0.0,16031,14242.0,1789.0,4,0.0,09/14/2020 02:01:21 PM,Not agree,Agree
12691,02/18/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12692,02/18/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
12693,11/20/2020,WY,27129,23347.0,3782.0,960,102.0,176,176.0,0.0,0,0.0,11/21/2020 02:59:41 PM,Agree,Agree
12694,07/21/2020,MI,83059,74725.0,8334.0,664,91.0,6382,6135.0,247.0,9,0.0,07/22/2020 02:51:28 PM,Agree,Agree
12695,10/27/2020,CA,904198,,,3188,0.0,17400,,,43,0.0,10/28/2020 01:52:28 PM,Not agree,Not agree
12696,05/11/2020,RMI,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,05/12/2020 05:26:08 PM,Agree,Agree
12697,10/01/2020,GA,337302,317818.0,19484.0,1585,262.0,7063,7063.0,0.0,42,0.0,10/02/2020 09:40:08 AM,Agree,Agree
12698,06/20/2020,IN,42061,,,315,0.0,2536,2346.0,190.0,20,1.0,06/21/2020 02:32:57 PM,Not agree,Agree
12699,09/01/2020,IL,238217,236515.0,1702.0,1492,0.0,8273,8064.0,209.0,38,0.0,09/02/2020 01:49:48 PM,Agree,Agree
12700,05/17/2020,CA,78839,,,2046,0.0,3261,,,57,0.0,05/18/2020 04:01:54 PM,Not agree,Not agree
12701,08/12/2020,VA,103623,99429.0,4194.0,1102,47.0,2364,2249.0,115.0,12,1.0,08/13/2020 02:12:28 PM,Agree,Agree
12702,02/21/2020,CT,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12703,05/26/2020,MN,22464,,,504,0.0,908,899.0,9.0,0,0.0,05/27/2020 03:37:59 PM,,Agree
12704,01/24/2020,FL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
12705,04/08/2020,RMI,0,,,0,,0,,,0,,04/07/2020 04:22:39 PM,Agree,Agree
12706,02/26/2020,WV,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
12707,05/04/2020,PR,1843,1843.0,0.0,35,0.0,97,97.0,0.0,0,0.0,05/05/2020 05:25:08 PM,Agree,Agree
12708,03/08/2020,NE,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
12709,08/29/2020,RMI,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,08/30/2020 02:49:52 PM,Agree,Agree
12710,04/27/2020,SC,5613,5613.0,0.0,123,0.0,177,177.0,0.0,3,0.0,05/25/2020 03:38:40 PM,Agree,Agree
12711,05/22/2020,NE,11662,,,237,0.0,147,,,4,0.0,05/23/2020 05:58:16 PM,Not agree,Not agree
12712,07/28/2020,ND,6227,6227.0,0.0,86,0.0,102,,,2,0.0,07/29/2020 02:34:46 PM,Agree,Not agree
12713,01/28/2020,WV,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
12714,01/24/2020,PR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12715,09/01/2020,PA,134795,130961.0,3834.0,770,20.0,7691,,,18,7.0,09/02/2020 01:49:48 PM,Agree,Not agree
12716,11/12/2020,OH,274457,259499.0,14958.0,7101,112.0,5658,5316.0,342.0,35,4.0,11/13/2020 02:54:34 PM,Agree,Agree
12717,05/19/2020,OH,28952,27106.0,1846.0,680,38.0,1720,1556.0,164.0,63,11.0,05/20/2020 03:28:26 PM,Agree,Agree
12718,06/27/2020,IL,142130,141077.0,1053.0,786,0.0,7074,6873.0,201.0,26,0.0,06/28/2020 02:59:02 PM,Agree,Agree
12719,07/09/2020,TN,57591,57153.0,438.0,1605,19.0,710,684.0,26.0,25,1.0,07/10/2020 03:35:06 PM,Agree,Agree
12720,01/29/2020,NE,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
12721,08/05/2020,MI,93893,84707.0,9186.0,718,61.0,6478,6221.0,257.0,7,5.0,08/06/2020 02:12:27 PM,Agree,Agree
12722,08/01/2020,ID,21114,19849.0,1265.0,393,7.0,197,174.0,23.0,8,0.0,08/02/2020 02:54:37 PM,Agree,Agree
12723,02/26/2020,AR,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
12724,08/04/2020,MA,119203,111033.0,8170.0,546,108.0,8657,8436.0,221.0,9,0.0,08/05/2020 02:13:18 PM,Agree,Agree
12725,08/28/2020,NJ,190971,,,358,0.0,15930,14150.0,1780.0,9,0.0,08/29/2020 01:42:50 PM,Not agree,Agree
12726,03/14/2020,LA,33,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Agree
12727,11/02/2020,CT,73858,69826.0,4032.0,2651,344.0,4627,3718.0,909.0,11,1.0,11/03/2020 02:57:05 PM,Agree,Agree
12728,09/17/2020,CA,766201,,,3238,0.0,14721,,,106,0.0,09/18/2020 01:48:37 PM,Not agree,Not agree
12729,10/11/2020,SC,157406,151649.0,5757.0,785,51.0,3552,3348.0,204.0,1,-1.0,10/12/2020 02:07:08 PM,Agree,Agree
12730,05/09/2020,IA,11671,,,214,0.0,252,,,9,0.0,05/10/2020 09:26:08 PM,Not agree,Not agree
12731,03/24/2020,PR,39,,,8,,2,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12732,10/21/2020,MA,152837,142941.0,9896.0,646,0.0,9767,9559.0,208.0,22,0.0,10/22/2020 01:34:46 PM,Agree,Agree
12733,05/10/2020,OH,24081,22891.0,1190.0,384,53.0,1341,1220.0,121.0,10,4.0,05/11/2020 09:26:08 PM,Agree,Agree
12734,11/08/2020,ID,72961,62765.0,10196.0,649,44.0,686,636.0,50.0,3,0.0,11/09/2020 02:38:54 PM,Agree,Agree
12735,07/15/2020,LA,84131,,,2089,0.0,3461,3351.0,110.0,16,2.0,07/16/2020 02:22:21 PM,Not agree,Agree
12736,12/12/2020,CT,146761,137791.0,8970.0,0,0.0,5363,4332.0,1031.0,0,0.0,12/13/2020 02:31:19 PM,Agree,Agree
12737,01/25/2020,ND,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
12738,10/25/2020,WI,208917,198166.0,10751.0,3778,152.0,1813,1778.0,35.0,10,2.0,10/26/2020 01:41:41 PM,Agree,Agree
12739,03/21/2020,KY,87,,,39,,3,,,1,,03/26/2020 04:22:39 PM,Agree,Agree
12740,06/19/2020,MS,20641,20500.0,141.0,0,0.0,938,922.0,16.0,0,0.0,06/20/2020 02:15:45 PM,Agree,Agree
12741,02/05/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12742,04/06/2020,GA,7388,7384.0,4.0,739,2.0,319,,,100,,04/05/2020 12:22:39 PM,Agree,Agree
12743,02/29/2020,NYC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12744,04/25/2020,GA,22223,22212.0,11.0,686,0.0,897,897.0,0.0,-2,0.0,05/25/2020 11:38:40 AM,Agree,Agree
12745,08/23/2020,CO,55133,51505.0,3628.0,250,3.0,1918,1573.0,345.0,0,0.0,08/24/2020 01:54:34 PM,Agree,Agree
12746,02/14/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12747,06/19/2020,PA,81266,78947.0,2319.0,504,8.0,6419,,,20,-39.0,06/20/2020 02:15:45 PM,Agree,Not agree
12748,02/10/2020,CO,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12749,03/24/2020,WI,457,,,41,,5,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12750,11/30/2020,GA,471563,422133.0,49430.0,2047,515.0,9452,8778.0,674.0,10,10.0,12/01/2020 03:26:07 PM,Agree,Agree
12751,04/29/2020,WY,544,404.0,140.0,8,0.0,7,7.0,0.0,0,0.0,04/30/2020 04:07:01 PM,Agree,Agree
12752,08/11/2020,NV,57745,,,547,-1.0,1009,,,18,0.0,08/12/2020 01:50:14 PM,,
12753,05/19/2020,PR,2805,2805.0,0.0,95,0.0,124,60.0,64.0,0,0.0,05/20/2020 03:28:26 PM,Agree,Agree
12754,12/16/2020,IL,870600,870600.0,0.0,7123,0.0,15777,14655.0,1122.0,190,44.0,12/17/2020 02:33:42 PM,Agree,Agree
12755,08/11/2020,MS,68293,66939.0,1354.0,644,39.0,1944,1879.0,65.0,32,0.0,08/12/2020 01:50:14 PM,Agree,Agree
12756,03/21/2020,LA,763,,,226,,20,,,6,,03/26/2020 04:22:39 PM,Not agree,Agree
12757,05/16/2020,CT,36703,34678.0,2025.0,618,-1.0,3339,2573.0,766.0,54,5.0,05/17/2020 03:27:46 PM,Agree,Agree
12758,05/17/2020,LA,34498,,,315,0.0,2491,2425.0,66.0,12,0.0,05/18/2020 04:01:54 PM,Not agree,Agree
12759,08/26/2020,AZ,199459,197844.0,1615.0,186,13.0,4896,4640.0,256.0,104,-1.0,08/27/2020 01:42:08 PM,Agree,Agree
12760,04/05/2020,GA,6649,6647.0,2.0,296,0.0,219,,,11,,04/04/2020 12:22:39 PM,Agree,Agree
12761,02/22/2020,MI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12762,01/29/2020,AS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
12763,12/17/2020,NM,126045,,,1688,0.0,2097,,,48,0.0,12/18/2020 02:45:01 PM,,Not agree
12764,12/08/2020,IA,246811,,,1526,709.0,2919,,,201,2919.0,12/09/2020 02:45:40 PM,Not agree,Not agree
12765,11/03/2020,GA,393834,363890.0,29944.0,2049,349.0,8029,8029.0,0.0,30,0.0,11/04/2020 10:03:00 AM,Agree,Agree
12766,06/25/2020,NY,176716,,,398,0.0,8645,,,9,0.0,06/26/2020 07:18:27 PM,Not agree,Not agree
12767,06/07/2020,RMI,0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,06/08/2020 02:55:08 PM,Agree,Agree
12768,07/23/2020,NJ,177887,,,242,0.0,15730,13810.0,1920.0,23,0.0,07/24/2020 02:18:40 PM,Not agree,Agree
12769,02/27/2020,IL,2,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12770,02/22/2020,TN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12771,12/22/2020,WY,42379,36550.0,5829.0,261,103.0,373,373.0,0.0,22,0.0,12/23/2020 02:36:58 PM,Agree,Agree
12772,10/31/2020,OK,129191,112396.0,16795.0,2573,289.0,1344,1305.0,39.0,31,5.0,11/01/2020 03:03:08 PM,Agree,Agree
12773,02/19/2020,AL,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12774,03/13/2020,WV,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Not agree
12775,12/06/2020,NYC,340293,310014.0,30279.0,2717,485.0,24388,19674.0,4714.0,23,13.0,12/07/2020 02:38:33 PM,Agree,Agree
12776,10/16/2020,KY,85506,72924.0,12582.0,1311,283.0,1300,1286.0,14.0,4,0.0,10/17/2020 02:09:18 PM,Agree,Agree
12777,12/17/2020,TX,1539189,,,19849,16591.0,24660,,,266,0.0,12/22/2020 10:17:06 PM,Not agree,Not agree
12778,12/13/2020,TX,1472711,,,8349,1714.0,23911,,,111,0.0,12/22/2020 10:17:06 PM,Not agree,Not agree
12779,09/09/2020,NE,36917,,,440,0.0,421,,,15,0.0,09/10/2020 02:02:53 PM,Not agree,Not agree
12780,02/07/2020,RMI,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12781,04/19/2020,MD,13684,,,1376,0.0,582,516.0,66.0,48,-5.0,04/19/2020 04:22:39 PM,,Agree
12782,09/29/2020,MS,98190,90462.0,7728.0,1141,355.0,2969,2729.0,240.0,48,14.0,09/30/2020 02:17:41 PM,Agree,Agree
12783,06/18/2020,VA,56793,54312.0,2481.0,555,12.0,1602,1499.0,103.0,16,-1.0,06/19/2020 03:01:11 PM,Agree,Agree
12784,06/11/2020,NY,172375,,,337,0.0,8438,,,22,0.0,06/12/2020 02:17:59 PM,Not agree,Not agree
12785,07/27/2020,OH,85177,80628.0,4549.0,1104,49.0,3344,3082.0,262.0,37,4.0,07/28/2020 02:21:07 PM,Agree,Agree
12786,04/29/2020,KY,4539,4539.0,0.0,164,0.0,235,235.0,0.0,10,0.0,04/30/2020 04:07:01 PM,Agree,Agree
12787,11/11/2020,MD,159900,,,1477,0.0,4261,4112.0,149.0,12,0.0,11/12/2020 02:55:21 PM,,Agree
12788,06/25/2020,MS,24516,24358.0,158.0,1092,2.0,1016,999.0,17.0,5,0.0,06/26/2020 07:18:27 PM,Agree,Agree
12789,05/04/2020,SC,6757,6757.0,0.0,131,0.0,283,283.0,0.0,8,0.0,05/05/2020 05:25:08 PM,Agree,Agree
12790,05/24/2020,WV,1771,1726.0,45.0,42,6.0,72,,,0,0.0,05/25/2020 02:12:49 PM,Agree,Not agree
12791,08/25/2020,WY,3634,3089.0,545.0,31,10.0,37,37.0,0.0,0,0.0,08/26/2020 01:51:40 PM,Agree,Agree
12792,03/15/2020,TX,51,,,8,,0,,,0,,03/26/2020 04:22:39 PM,Not agree,Not agree
12793,01/30/2020,NYC,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12794,02/19/2020,VA,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12795,05/31/2020,AL,18245,17956.0,289.0,596,-1.0,632,630.0,2.0,12,0.0,06/01/2020 02:17:42 PM,Agree,Agree
12796,10/03/2020,NM,30296,,,296,0.0,890,,,3,0.0,10/04/2020 01:35:23 PM,,Not agree
12797,04/15/2020,IA,1995,,,96,,53,,,4,,04/15/2020 04:22:39 PM,Not agree,Not agree
12798,12/06/2020,OK,205999,171497.0,34502.0,0,0.0,1752,1680.0,72.0,0,0.0,12/07/2020 02:38:33 PM,Agree,Agree
12799,02/07/2020,WY,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12800,12/05/2020,IA,242212,,,1891,250.0,2667,,,62,0.0,12/06/2020 02:51:16 PM,Not agree,Not agree
12801,01/27/2020,AS,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,,
12802,08/14/2020,KY,38298,35565.0,2733.0,612,83.0,804,799.0,5.0,8,0.0,08/15/2020 02:02:05 PM,Agree,Agree
12803,08/06/2020,AL,96592,93402.0,3190.0,1773,288.0,1714,1654.0,60.0,16,8.0,08/07/2020 11:57:59 PM,Agree,Agree
12804,11/07/2020,KY,119661,99815.0,19846.0,2156,479.0,1561,1534.0,27.0,17,3.0,11/08/2020 02:40:34 PM,Agree,Agree
12805,09/30/2020,AL,154701,137564.0,17137.0,1147,132.0,2540,2399.0,141.0,23,2.0,10/01/2020 01:42:11 PM,Agree,Agree
12806,08/26/2020,MI,109480,99200.0,10280.0,843,82.0,6690,6424.0,266.0,6,-1.0,08/27/2020 01:42:08 PM,Agree,Agree
12807,10/07/2020,VA,155535,146957.0,8578.0,1844,349.0,3328,3097.0,231.0,25,16.0,10/08/2020 01:56:57 PM,Agree,Agree
12808,09/01/2020,CO,57775,53878.0,3897.0,351,52.0,1946,1598.0,348.0,1,0.0,09/02/2020 01:49:48 PM,Agree,Agree
12809,03/20/2020,TN,228,,,74,,1,,,1,,03/26/2020 04:22:39 PM,Agree,Agree
12810,10/15/2020,FL,735685,,,3286,662.0,15736,,,141,4.0,10/16/2020 01:33:55 PM,Not agree,Not agree
12811,04/07/2020,CT,7781,,,875,,277,,,71,,04/07/2020 04:22:39 PM,Agree,Agree
12812,01/25/2020,TN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12813,11/11/2020,GA,413415,377336.0,36079.0,2232,568.0,8333,8333.0,0.0,-397,-466.0,11/12/2020 09:55:21 AM,Agree,Agree
12814,11/16/2020,MS,135803,113195.0,22608.0,905,320.0,3581,3168.0,413.0,36,6.0,11/17/2020 02:52:47 PM,Agree,Agree
12815,12/15/2020,WI,475340,442396.0,32944.0,4055,554.0,4408,4122.0,286.0,56,2.0,12/16/2020 02:28:57 PM,Agree,Agree
12816,09/10/2020,FL,647318,,,2537,414.0,12326,,,211,2.0,09/11/2020 01:51:03 PM,Not agree,Not agree
12817,05/26/2020,NY,164535,,,502,0.0,7927,,,48,0.0,05/27/2020 03:37:59 PM,Not agree,Not agree
12818,08/28/2020,TN,150815,147326.0,3489.0,1636,53.0,1701,1654.0,47.0,28,1.0,08/29/2020 01:42:50 PM,Agree,Agree
12819,01/31/2020,TN,0,,,0,,0,,,0,,03/26/2020 04:22:39 PM,Agree,Agree
12820,04/18/2020,FL,24797,,,731,,748,,,22,,04/18/2020 04:22:39 PM,Not agree,Not agree
12821,06/07/2020,MS,17768,17645.0,123.0,498,1.0,837,821.0,16.0,20,0.0,06/08/2020 02:55:08 PM,Agree,Agree
12822,06/15/2020,WY,1079,856.0,223.0,19,4.0,18,18.0,0.0,0,0.0,06/16/2020 02:10:11 PM,Agree,Agree
12823,08/04/2020,NJ,182970,,,356,0.0,15857,13982.0,1875.0,11,0.0,08/05/2020 02:13:18 PM,Not agree,Agree
12824,06/21/2020,AL,30021,29598.0,423.0,472,0.0,839,829.0,10.0,1,0.0,06/22/2020 03:24:02 PM,Agree,Agree
